"full_name","variable","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17"
"T.Y. Hilton","receiving_rec",6,4,8,7,10,3,7,1,6,NA,5,3,9,9,3,4,6
"T.Y. Hilton","receiving_yds",79,41,174,42,171,49,133,20,82,NA,97,54,146,115,45,105,95
"T.Y. Hilton","receiving_tds",0,0,1,1,1,0,1,0,0,NA,1,0,0,1,0,0,0
"T.Y. Hilton","air_yds",129,96,151,92,149,122,181,73,69,NA,120,91,108,159,98,140,122
"T.Y. Hilton","yac_yds",15,14,70,8,36,7,15,2,20,NA,46,7,42,12,4,25,19
"T.Y. Hilton","fpts_ppr",13.9,8.1,31.4,17.2,33.1,7.9,26.3,3,14.2,NA,20.7,8.4,23.6,26.5,7.5,16.5,15.5
"Tyler Boyd","receiving_tar",3,8,4,3,5,5,3,7,NA,4,8,9,6,6,3,4,3
"Tyler Boyd","receiving_rec",2,6,3,1,3,4,1,5,NA,2,6,5,4,6,2,2,2
"Tyler Boyd","receiving_yds",24,78,18,10,33,79,3,38,NA,12,54,62,66,49,13,25,39
"Tyler Boyd","receiving_tds",0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0
"Tyler Boyd","air_yds",28,76,25,1,57,83,34,39,NA,26,54,70,60,33,13,41,37
"Tyler Boyd","yac_yds",14,11,4,13,0,26,0,24,NA,17,23,14,15,16,9,5,10
"Tyler Boyd","fpts_ppr",4.4,11.8,4.8,2,6.3,11.9,1.3,9.1,NA,3.2,17.4,11.2,10.6,14.9,3.3,4.5,7.4
"Tyler Lockett","receiving_tar",8,4,0,3,NA,5,2,4,2,6,3,6,6,6,8,3,NA
"Tyler Lockett","receiving_rec",3,4,0,1,NA,3,2,4,1,3,2,0,5,4,7,2,NA
"Tyler Lockett","receiving_yds",17,99,0,13,NA,23,13,32,17,72,39,0,63,41,130,38,NA
"Tyler Lockett","receiving_tds",0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,NA
"Tyler Lockett","air_yds",14,84,NA,19,NA,24,12,8,17,97,47,155,42,43,84,56,NA
"Tyler Lockett","yac_yds",17,15,NA,2,NA,11,1,24,5,12,9,0,57,7,50,6,NA
"Tyler Lockett","fpts_ppr",4.7,13.9,0,2.3,NA,5.5,3.3,7.2,4,10.2,5.9,0.9,24.8,9.6,26,5.8,NA
"Tyreek Hill","receiving_tar",1,2,4,7,NA,2,1,6,5,13,5,10,6,6,3,5,7
"Tyreek Hill","receiving_rec",1,2,3,5,NA,2,1,5,3,10,4,9,5,6,0,0,5
"Tyreek Hill","receiving_yds",9,8,26,24,NA,20,38,98,11,89,53,52,53,66,0,0,46
"Tyreek Hill","receiving_tds",1,0,0,1,NA,0,1,1,0,0,0,1,0,1,0,0,0
"Tyreek Hill","air_yds",-1,-3,36,57,NA,9,38,64,18,135,54,27,32,50,56,54,31
"Tyreek Hill","yac_yds",10,11,27,8,NA,11,0,37,7,58,10,25,37,16,0,0,17
"Tyreek Hill","fpts_ppr",7.9,2.7,5.3,13.2,NA,4,13.1,21.5,6.2,20.1,10.1,32.5,12.2,22.8,12.8,15.5,17.1
"Tyrell Williams","receiving_tar",5,6,9,8,6,3,10,6,7,11,NA,14,4,5,9,9,7
"Tyrell Williams","receiving_rec",2,3,6,5,5,3,7,1,6,5,NA,8,2,2,4,4,6
"Tyrell Williams","receiving_yds",71,61,69,40,117,28,140,4,65,125,NA,70,47,68,20,64,70
"Tyrell Williams","receiving_tds",0,1,0,0,1,0,0,0,1,1,NA,1,1,0,0,1,0
"Tyrell Williams","air_yds",73,55,53,94,131,24,169,35,46,125,NA,152,54,152,77,88,56
"Tyrell Williams","yac_yds",55,51,33,5,10,4,55,2,23,56,NA,20,0,21,16,29,53
"Tyrell Williams","fpts_ppr",9.1,15.1,12.9,9,22.7,5.8,21,1.4,18.5,23.5,NA,21,12.7,8.8,6,16.4,13
"Victor Cruz","receiving_tar",4,8,3,9,2,7,8,NA,1,NA,2,5,NA,4,2,13,4
"Victor Cruz","receiving_rec",4,4,3,5,0,3,5,NA,1,NA,1,1,NA,1,1,8,2
"Victor Cruz","receiving_yds",34,91,70,50,0,31,55,NA,46,NA,48,37,NA,4,29,84,7
"Victor Cruz","receiving_tds",1,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0
"Victor Cruz","air_yds",30,105,42,74,28,90,54,NA,35,NA,54,102,NA,30,48,142,27
"Victor Cruz","yac_yds",4,46,28,11,0,3,25,NA,11,NA,28,8,NA,0,4,10,11
"Victor Cruz","fpts_ppr",13.4,11.1,10,10,0,6.1,10.5,NA,5.6,NA,5.8,4.7,NA,1.4,3.9,16.4,2.7
"Vince Mayle","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA
"Vince Mayle","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA
"Vince Mayle","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA
"Vince Mayle","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA
"Vince Mayle","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vince Mayle","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vince Mayle","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA
"Vincent Jackson","receiving_tar",7,9,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vincent Jackson","receiving_rec",2,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vincent Jackson","receiving_yds",18,44,37,38,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vincent Jackson","receiving_tds",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vincent Jackson","air_yds",92,124,83,83,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vincent Jackson","yac_yds",1,8,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vincent Jackson","fpts_ppr",3.8,8.4,6.7,6.8,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walt Powell","receiving_tar",NA,NA,5,5,1,NA,4,8,1,NA,NA,1,NA,NA,NA,NA,NA
"Walt Powell","receiving_rec",NA,NA,3,4,0,NA,2,3,1,NA,NA,1,NA,NA,NA,NA,NA
"Walt Powell","receiving_yds",NA,NA,28,22,0,NA,23,59,9,NA,NA,1,NA,NA,NA,NA,NA
"Walt Powell","receiving_tds",NA,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,NA
"Walt Powell","air_yds",NA,NA,21,42,6,NA,59,161,9,NA,NA,-1,NA,NA,NA,NA,NA
"Walt Powell","yac_yds",NA,NA,15,9,0,NA,11,8,0,NA,NA,2,NA,NA,NA,NA,NA
"Walt Powell","fpts_ppr",NA,NA,5.8,6.2,0,NA,4.3,8.9,1.9,NA,NA,1.1,NA,NA,NA,NA,NA
"Wendall Williams","receiving_tar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4
"Wendall Williams","receiving_rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"Wendall Williams","receiving_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,41
"Wendall Williams","receiving_tds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"Wendall Williams","air_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,62
"Wendall Williams","yac_yds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0
"Wendall Williams","fpts_ppr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,6.1
"Will Fuller","receiving_tar",11,7,7,9,6,NA,7,4,NA,NA,4,6,6,4,8,6,7
"Will Fuller","receiving_rec",5,4,3,7,1,NA,4,1,NA,NA,1,4,5,2,4,3,3
"Will Fuller","receiving_yds",107,104,31,81,4,NA,22,23,NA,NA,17,60,59,22,42,39,24
"Will Fuller","receiving_tds",1,0,0,1,0,NA,0,0,NA,NA,0,0,0,0,0,0,0
"Will Fuller","air_yds",242,164,100,78,99,NA,90,77,NA,NA,104,125,60,56,110,45,72
"Will Fuller","yac_yds",48,30,2,49,9,NA,10,1,NA,NA,0,14,26,0,21,11,12
"Will Fuller","fpts_ppr",21.7,14.4,6.1,27.1,1.4,NA,6.2,3.3,NA,NA,2.7,10,10.9,4.2,7.9,6.9,5.4
"Willie Snead","receiving_tar",9,8,NA,1,NA,7,11,8,7,7,5,7,6,8,11,5,4
"Willie Snead","receiving_rec",9,5,NA,1,NA,4,9,6,3,5,4,5,2,6,8,2,3
"Willie Snead","receiving_yds",172,54,NA,23,NA,47,87,56,36,47,33,38,38,85,76,21,82
"Willie Snead","receiving_tds",1,1,NA,0,NA,0,0,0,0,2,0,0,0,0,0,0,0
"Willie Snead","air_yds",116,62,NA,8,NA,69,64,35,52,49,8,29,55,67,97,37,17
"Willie Snead","yac_yds",56,19,NA,15,NA,18,35,41,10,17,25,29,8,23,23,1,67
"Willie Snead","fpts_ppr",32.2,16.4,NA,3.3,NA,8.7,17.7,11.6,6.6,21.7,7.3,14.8,5.8,14.5,15.6,4.1,11.2
